,id,wgslng,wgslat,typei
172,B0FFK7CTHV,104.075645,30.69105200000001,00
173,B0GR0SV1QY,104.054591,30.705013,00
174,B0G1RU28TJ,104.07208,30.704725,00
175,B0FFH4U9WO,104.04366999999999,30.704897999999996,00
176,B0G3VBA1UJ,104.079196,30.65758,00
177,B0GUKSCZFG,104.077433,30.659956,00
178,B0FFKWF9XP,104.045266,30.702592,00
179,B0HG5CAWWL,104.078604,30.656330999999998,00
180,B0FFHJJ6MF,104.070993,30.662999,00
181,B0FFG4FMZ2,104.072059,30.704704,00
182,B0GDLNG8L0,104.048312,30.70427,00
183,B0HB3M7F4P,104.078277,30.658855,00
184,B0FFKX91Q5,104.068322,30.655416,00
185,B0FFHVID5K,104.076026,30.705121999999996,00
186,B0FFLCCI8L,104.0548,30.704929999999997,00
187,B0FFKCPRLW,104.05726700000001,30.663664,00
188,B0FFJ5UOOU,104.07381600000001,30.704796,00
189,B0FFLIQ4I5,104.05223000000001,30.658181,00
190,B0H6YXEDIF,104.07409399999999,30.65622,00
191,B001C8O5E6,104.044348,30.657087,00
192,B0FFK4YM0B,104.074189,30.662609999999997,00
193,B0FFIBZK76,104.062988,30.656251,00
194,B001C7WMT7,104.044256,30.702040000000004,00
195,B0FFK7CTYT,104.069914,30.658124,00
196,B001C7WD7N,104.05107,30.726071,00
197,B001C7WD1U,104.056729,30.717791,00
198,B0FFFVB5DU,104.070284,30.718593,00
199,B001C8P52U,104.046152,30.724721999999996,00
200,B0FFGI8J08,104.060957,30.725588000000002,00
201,B001C7TZET,104.05456,30.72465,00
202,B0GURBN3HZ,104.07128399999999,30.724938,00
203,B0FFKSZT5Y,104.060004,30.72522,00
204,B0FFHJA30E,104.05648000000001,30.723458,00
205,B0FFKZMFS6,104.055352,30.724507,00
206,B0FFHC4XA3,104.06501800000001,30.72302100000001,00
207,B0FFL0FREH,104.056475,30.724039,00
208,B0G0VXOQFZ,104.055646,30.723098999999998,00
209,B0FFHSLLY1,104.05134,30.725198,00
210,B0FFLG1P86,104.06529599999999,30.723041,00
211,B0FFI89PMP,104.06583,30.723019,00
212,B001C7TWOP,104.073882,30.708130999999998,00
213,B0FFI0W7OV,104.050987,30.72455900000001,00
214,B0FFLCGND2,104.06359499999999,30.722107,00
215,B0G2B5AZ9V,104.056714,30.718496000000002,00
216,B0G15AOXJV,104.05136800000001,30.72508400000001,00
217,B0GKYCJCRG,104.054443,30.722512,00
218,B0FFJMK79A,104.06658900000001,30.720474,00
219,B001C80IJY,104.073088,30.716532,00
220,B0FFHMUO7S,104.069676,30.718384999999998,00
221,B001C7WD4B,104.052145,30.706798,00
222,B0FFFFYB1F,104.070939,30.718228000000003,00
223,B0FFFVCN7J,104.06961,30.718590999999996,00
224,B0FFHBW48B,104.071156,30.724914000000002,00
225,B0FFHSJEIP,104.043727,30.721535999999997,00
226,B0FFHNLHW5,104.070836,30.718721999999996,00
227,B0FFM7VEHA,104.074057,30.722753000000004,00
228,B0G3SXZ8JQ,104.070269,30.718490999999997,00
229,B0GKH14V2S,104.06978000000001,30.718513,00
230,B0G17STS5Q,104.06978000000001,30.71852,00
231,B0FFGZNUA0,104.070699,30.718007,00
232,B0FFL3EGNZ,104.070146,30.718666,00
233,B0FFG1VWJ2,104.07289200000001,30.716742,00
234,B001C8QD5H,104.070978,30.724874,00
235,B0FFKMCAEG,104.070015,30.718106,00
236,B0FFHC2VZT,104.071691,30.717523999999997,00
237,B0G3LDG8YX,104.070646,30.718394,00
238,B0GKHC0TP0,104.070252,30.718806,00
239,B0G25YRM2C,104.07523,30.724285,00
240,B0GK772N9E,104.070504,30.718716999999998,00
241,B0G17SWSKI,104.070396,30.718653999999997,00
242,B0G066KXAV,104.070262,30.718465000000002,00
243,B0FFIIT0DO,104.067932,30.714314,00
244,B0G3ADDLM8,104.070539,30.718446000000004,00
245,B0FFKYMD5I,104.070038,30.718874,00
246,B001C954YV,104.067635,30.713639,00
247,B0FFFQ155M,104.069987,30.713707,00
248,B0FFJHS8K8,104.072717,30.723062,00
249,B0FFI2JF7S,104.072014,30.716953000000004,00
250,B0G2U1652J,104.069681,30.718658,00
251,B0GKHR3AHF,104.070566,30.717912,00
252,B0FFHLO1WB,104.072024,30.716928999999997,00
253,B001C8NSCI,104.074224,30.717505,00
254,B0FFH20028,104.050005,30.714118,00
255,B0FFG1EZWP,104.075704,30.720454999999998,00
256,B0FFKUTYGD,104.067633,30.713357000000002,00
257,B0FFLB8C3S,104.045117,30.71970300000001,00
258,B0G1HNI4J8,104.072905,30.716540999999996,00
259,B0G1C7QZUZ,104.072307,30.716777,00
260,B0FFIUG1IA,104.077388,30.718367999999998,00
261,B0FFFR0VX3,104.045571,30.712102,00
262,B0H6OYQXOO,104.04522800000001,30.719727000000002,00
263,B0FFGE8AS4,104.064305,30.711112,00
264,B0G294MYUE,104.073498,30.724767,00
265,B001C8VXJS,104.06784499999999,30.714288,00
266,B0FFJOYMIO,104.076829,30.71845200000001,00
267,B0FFI01M61,104.07710300000001,30.718141999999997,00
268,B0G1HNJEQ1,104.073424,30.716325,00
269,B0FFLI8XVN,104.073587,30.716047999999997,00
270,B0G1G7P84V,104.06497399999999,30.712073999999998,00
271,B001C7VE5O,104.04928699999999,30.711176000000002,00
272,B0G2CRAMD6,104.07384300000001,30.716129,00
273,B0FFLI3MCY,104.077629,30.718065999999997,00
274,B0FFKDPDPD,104.077639,30.718059999999998,00
275,B0FFFXNYZ6,104.044733,30.709332,00
276,B0HG47TG2C,104.06679,30.710644,00
277,B001C8NPHD,104.07635400000001,30.718215,00
278,B0G0N9X6TB,104.069797,30.709259999999997,00
279,B0FFFP4K6P,104.043623,30.712867,00
280,B0FFH4V3FM,104.06999300000001,30.713794,00
281,B0FFFRHJO0,104.07295400000001,30.709308,00
282,B0G1HLONCQ,104.07224599999999,30.710833,00
283,B0FFGFOI69,104.07668199999999,30.715849,00
284,B0FFLCIB6R,104.065201,30.709246000000004,00
285,B0FFH200LG,104.050397,30.708046000000003,00
286,B0FFFQ1P8F,104.052848,30.706737,00
287,B0GDRZDIPF,104.066788,30.71071400000001,00
288,B0GD362LSZ,104.074772,30.72455200000001,00
289,B0G2CR9JGU,104.067279,30.71392,00
290,B0FFJE57VR,104.072238,30.710871,00
291,B0FFHNIV3Y,104.059444,30.707546999999998,00
292,B0GUBRQL00,104.07211099999999,30.71104,00
293,B0GUJBNW7I,104.07655799999999,30.708568,00
294,B0FFGKWALA,104.076895,30.715691999999997,00
295,B0FFK2M0M6,104.051229,30.705541999999998,00
296,B0G0RPBNZZ,104.04565500000001,30.708023999999998,00
297,B0G1HBJ6W2,104.069068,30.705393,00
298,B0FFG2M3PR,104.075987,30.708593,00
299,B0FFM9B0L7,104.069266,30.705341999999998,00
300,B0G0C7XHGM,104.06388100000001,30.712497999999997,00
301,B0G07NZC50,104.044637,30.705694,00
302,B0G3AZCTQZ,104.04445799999999,30.705723,00
303,B0G221Y65M,104.04445799999999,30.705723,00
304,B0G3T9S4RR,104.044359,30.705637,00
305,B0GK6YPRPB,104.044512,30.705568,00
306,B0FFFRH9QJ,104.069135,30.705378999999997,00
307,B0GK1ZWPHD,104.064267,30.711384000000002,00
308,B0FFJ5MNCP,104.053917,30.706137,00
309,B0G33U099Y,104.07574699999999,30.705476,00
310,B001C80E91,104.044731,30.709046,00
311,B0G23ZAXCM,104.045648,30.705519,00
312,B0G3ZSS3JT,104.044386,30.705824,00
313,B0G23AC88E,104.04445799999999,30.705692,00
314,B0G2T175D6,104.044735,30.705507,00
315,B001C80FVH,104.072338,30.708316999999997,00
316,B0G3A9GV4I,104.045637,30.707984000000003,00
317,B0G2T18FK3,104.04445799999999,30.705715,00
318,B0G3VPDBV0,104.044208,30.706079,00
319,B0FFFAC3R6,104.052706,30.706287,00
320,B0G2T18TLH,104.044431,30.70542,00
321,B0G39NLG44,104.044637,30.705694,00
322,B0G23ZDQ8S,104.044646,30.705694,00
323,B0G3ZYPDMY,104.04445799999999,30.70573,00
324,B0G3Z1TQII,104.04445799999999,30.705723,00
325,B0H63D8IFJ,104.053921,30.706188,00
326,B0HB11H2OJ,104.044368,30.705591,00
327,B0G17SWDFJ,104.075891,30.7053,00
328,B0FFG2CBID,104.075828,30.705175,00
329,B0FFLASX5C,104.04759200000001,30.710432,00
330,B0FFIVUK0J,104.075829,30.705378999999997,00
331,B0FFIR58KU,104.051916,30.706459999999996,00
332,B0FFK7CTTY,104.06920699999999,30.706839000000002,00
333,B0FFK7CTWF,104.068391,30.709645000000002,00
334,B0FFLETS87,104.073316,30.708933000000002,00
335,B001C00133,104.096076,30.684353,00
336,B001C0054B,104.096006,30.682758000000003,00
337,B001C7WDL1,104.10325,30.683415000000004,00
338,B0FFHCY7FR,104.097438,30.682579999999998,00
339,B0FFG73ENM,104.08632,30.68270200000001,00
340,B001C06IHR,104.10300500000001,30.684083,00
341,B001C7TWOO,104.092939,30.691903999999997,00
342,B001C7TSZ6,104.096751,30.658336,00
343,B001C004AC,104.104055,30.68274000000001,00
344,B0FFH5IB3X,104.090577,30.687766999999997,00
345,B001C7TZIC,104.101037,30.69744600000001,00
346,B0H6B5EHMY,104.10147099999999,30.681771,00
347,B0FFGF2IJL,104.111936,30.661714,00
348,B0HGZ532PB,104.108522,30.687882000000002,00
349,B0FFH41X0R,104.09426500000001,30.680978000000003,00
350,B001C80IVW,104.103065,30.686909999999997,00
351,B0FFFDG26Z,104.09452900000001,30.681216,00
352,B001C8NRPE,104.111136,30.677025,00
353,B0FFK7NXMG,104.094358,30.681065000000004,00
354,B001C80DJC,104.10514,30.6889,00
355,B0FFLG5FO3,104.096827,30.682371999999997,00
356,B001C7WDHI,104.114209,30.679729,00
357,B0FFGCBJ7J,104.094604,30.681301,00
358,B0GKP6RLS3,104.094305,30.680861,00
359,B0FFF9YGLE,104.09428,30.680978999999997,00
360,B001C7U87A,104.111593,30.682909000000002,00
361,B0FFFABPAR,104.095941,30.684053999999996,00
362,B0FFHMG4XJ,104.104352,30.682926000000002,00
363,B0FFIT32AQ,104.104404,30.682951,00
364,B0G21Y6RIL,104.103424,30.68520800000001,00
365,B0FFM0W5IR,104.102802,30.68437,00
366,B001C0AF7U,104.090231,30.6603,00
367,B0FFLB092H,104.096954,30.683964000000003,00
368,B0FFHNC870,104.11189300000001,30.679035,00
369,B001C7VGQ5,104.082087,30.686656,00
370,B001C8WL9C,104.092376,30.681878,00
371,B0G2JUHX8U,104.097628,30.686072999999997,00
372,B001C065YN,104.09043,30.666617,00
373,B0FFG7M1NX,104.094173,30.680862,00
374,B001C8P77K,104.110711,30.675465999999997,00
375,B0FFHJJ6N3,104.099305,30.685854,00
376,B001C09838,104.102187,30.667291,00
377,B0FFJRTWGD,104.105628,30.685721,00
378,B001C08Y6V,104.086836,30.677449,00
379,B0FFG88SLH,104.109426,30.681258000000003,00
380,B0FFG1YTYA,104.104393,30.682946,00
381,B0FFJKWD0N,104.103707,30.686419,00
382,B001C7T1G4,104.10853399999999,30.687869,00
383,B001C8OQIL,104.110176,30.67633,00
384,B0FFFABZ9P,104.092698,30.674667,00
385,B0G0V4I55C,104.097755,30.672828999999997,00
386,B001C8N5QK,104.08869399999999,30.661025,00
387,B0FFH6SFSA,104.11009200000001,30.676326,00
388,B0FFIT0FNC,104.09803000000001,30.670040999999998,00
389,B001C92B7D,104.089642,30.685772999999998,00
390,B0FFHFH2XY,104.10929,30.681435999999998,00
391,B0FFG8B02O,104.1103,30.676365999999998,00
392,B0FFFAC1DQ,104.081327,30.685153000000003,00
393,B0FFHYFPAF,104.11048100000001,30.676419,00
394,B0FFFAC672,104.10330400000001,30.689551,00
395,B0FFIL7K2W,104.092023,30.673337,00
396,B0FFKHQTTI,104.092111,30.673826000000002,00
397,B0HBXGOK0W,104.101601,30.671201,00
398,B0FFL0ZVFN,104.10725,30.680035999999998,00
399,B0H6DUALTU,104.101834,30.672601,00
400,B0FFL33ZVM,104.106381,30.673506,00
401,B0G17SW65D,104.101961,30.672162,00
402,B0FFJ9X578,104.098208,30.670095,00
403,B0FFKVBAWP,104.111152,30.676598,00
404,B0FFI053GF,104.1035,30.68991500000001,00
405,B0FFHR484I,104.107411,30.688509999999997,00
406,B0FFKR29ST,104.106967,30.674159999999997,00
407,B0FFFABL87,104.09064000000001,30.688294,00
408,B0FFGCTWT2,104.093739,30.698471,00
409,B0FFJ3WZ8Q,104.110196,30.676336,00
410,B001C7WNTO,104.112353,30.68539,00
411,B0G1FSN1LD,104.113523,30.680915999999996,00
412,B0G17SUUDP,104.091697,30.687503000000003,00
413,B0FFH4X07N,104.087108,30.677888,00
414,B0FFG50AKY,104.09465300000001,30.670033,00
415,B0FFFZBUII,104.08516999999999,30.680952,00
416,B0FFH2GLCK,104.086312,30.685223999999998,00
417,B0FFIBUGS3,104.107411,30.688509999999997,00
418,B0FFGNGTMH,104.09961899999999,30.666239,00
419,B0FFK19ZOD,104.095393,30.670007000000002,00
420,B0FFGIRRFG,104.111858,30.685715999999996,00
421,B0G17SVIHY,104.091634,30.687564000000002,00
422,B0FFKQ4JP0,104.111995,30.676910999999997,00
423,B0FFIXAK74,104.111936,30.67585200000001,00
424,B0FFI6ZAJP,104.10428,30.692266999999998,00
425,B001C7YONJ,104.086188,30.685011,00
426,B0FFH1AV4Z,104.115523,30.680837,00
427,B0FFFVWMYP,104.11658800000001,30.657742,00
428,B0FFH3ZX1H,104.116134,30.657441,00
429,B0GR6BX5UM,104.109911,30.67225,00
430,B001C8MOMX,104.115774,30.663559999999997,00
431,B0FFGM7VCG,104.112964,30.673068,00
432,B0G2MZWP3K,104.098219,30.67010100000001,00
433,B0FFFZBUBL,104.08635699999999,30.685281,00
434,B001C7YONI,104.08515600000001,30.684925,00
435,B0FFGSJHSB,104.096747,30.669911,00
436,B0FFFCLKNS,104.08633499999999,30.685256,00
437,B001C80C0E,104.108825,30.668879999999998,00
438,B0FFHK0ZFA,104.11182,30.685792,00
439,B0FFKZNAEV,104.08708100000001,30.68464,00
440,B0FFK2TYW7,104.11559100000001,30.680877000000002,00
441,B0FFJLMS0R,104.084664,30.681789000000002,00
442,B0FFLB8C21,104.110949,30.675586,00
443,B0FFLNAZJW,104.088165,30.690640000000002,00
444,B0FFGSF5V5,104.0852,30.68485,00
445,B0FFHFACKG,104.104303,30.692252000000003,00
446,B0FFFVK8BF,104.08515600000001,30.684925,00
447,B0FFKQXSPI,104.11426999999999,30.680605,00
448,B0GRTCFHM4,104.110156,30.676323999999997,00
449,B0FFGZJMB4,104.08499,30.684836999999998,00
450,B0FFKMIWE6,104.0853,30.684875,00
451,B0FFKKVUE5,104.105203,30.691187,00
452,B0GRZZ9GD1,104.095045,30.689963,00
453,B0FFHCQHI3,104.08451099999999,30.684759000000003,00
454,B0FFGSJHW5,104.11352099999999,30.680759000000002,00
455,B0FFM332N9,104.101501,30.672352000000004,00
456,B0FFI76SCR,104.08421899999999,30.684424,00
457,B0FFL6W6OO,104.113147,30.681734000000002,00
458,B0FFI02HLS,104.084079,30.684078000000003,00
459,B0FFFW2U72,104.089091,30.66932000000001,00
460,B0FFFAHSS6,104.105193,30.691228000000002,00
461,B0FFLB4KQK,104.08449,30.68520800000001,00
462,B0FFI284TE,104.111136,30.686215999999998,00
463,B001C09ZM5,104.096998,30.667816,00
464,B0G3PCSLXW,104.088806,30.676778000000002,00
465,B0G1TZUTKS,104.111575,30.670553,00
466,B0FFIL3JS9,104.082925,30.675895,00
467,B0FFHV1UA4,104.097171,30.664922999999998,00
468,B0FFFRKTDX,104.08410500000001,30.695255,00
469,B0FFHQDCD9,104.097153,30.66514,00
470,B0GK6UQJJO,104.083263,30.684371000000002,00
471,B0FFH0UPU0,104.117529,30.683374,00
472,B0FFGF6U9U,104.096713,30.662676,00
473,B001C8OQDL,104.090267,30.673285999999997,00
474,B0FFL9HPD7,104.082821,30.681993,00
475,B0FFGCC4UR,104.10387800000001,30.662615999999996,00
476,B0HBO7LZGX,104.092414,30.693673999999998,00
477,B0FFH3MIB1,104.093021,30.693457000000002,00
478,B0FFFV8QZU,104.09809200000001,30.699979,00
479,B0FFHTSYX6,104.08500500000001,30.674851,00
480,B001C8MONS,104.114804,30.65682,00
481,B0G0LHHBA5,104.097197,30.665149,00
482,B0GU1L01XA,104.084826,30.684776,00
483,B0FFL8CP07,104.086455,30.687499,00
484,B0GDHU1AJ0,104.08538100000001,30.693823,00
485,B001C8XIU7,104.08527600000001,30.684865000000002,00
486,B0HGKUHZDY,104.09881,30.664153999999996,00
487,B0FFJNT5T9,104.096416,30.664232000000002,00
488,B0FFL6YETX,104.08581099999999,30.687508,00
489,B0FFKIT4VD,104.082316,30.682088,00
490,B001C8OKAO,104.09855400000001,30.671696999999998,00
491,B0FFFZEDP8,104.087458,30.695797,00
492,B0GKNZ75AE,104.11276099999999,30.662166,00
493,B0FFH2JBWN,104.10371500000001,30.697542,00
494,B0FFLIUQ4P,104.112583,30.687815999999998,00
495,B0FFL03TFC,104.08078,30.688329,00
496,B0G0799HCP,104.081221,30.684984999999998,00
497,B0FFMF3XUS,104.08078499999999,30.688346999999997,00
498,B0FFGOTLNA,104.080648,30.688449,00
499,B0FFKJMQAS,104.091957,30.663758,00
500,B0FFK5MIWS,104.092902,30.693763,00
501,B0FFJ2UKXL,104.119199,30.686449,00
502,B0G33C03QA,104.091267,30.663679,00
503,B0G3DC1U5O,104.112886,30.660868,00
504,B0GD9HMIN7,104.091995,30.664710999999997,00
505,B0FFL2KY4W,104.09335300000001,30.667412,00
506,B0FFFGY0LS,104.10226899999999,30.703612,00
507,B0G1ZU5MX8,104.109533,30.664119,00
508,B0FFHJM242,104.097239,30.699971,00
509,B0FFK7LHZD,104.080777,30.69130800000001,00
510,B0FFLGBJRV,104.11115,30.667999,00
511,B0G2ODF4ZF,104.081633,30.686643,00
512,B0GKNZ8UFX,104.086455,30.687501,00
513,B0FFF8ZYQI,104.109952,30.659452,00
514,B001C8MKD8,104.118905,30.682115999999997,00
515,B0G1JZ75OQ,104.09134,30.698226000000002,00
516,B0FFFAD1SA,104.101337,30.700321999999996,00
517,B0FFI88U4O,104.088842,30.661292,00
518,B0FFGY690P,104.09595,30.699937,00
519,B0FFHJJ6M8,104.083966,30.666706,00
520,B0FFJONXAR,104.096988,30.69997,00
521,B0GKNZ806E,104.085861,30.687577,00
522,B0FFF5OTZ3,104.07974499999999,30.668834999999998,00
523,B0FFJ7QHDW,104.107895,30.700986999999998,00
524,B0FFGZTL3D,104.101469,30.700297999999997,00
525,B0GUA5BA3G,104.08868100000001,30.694321000000002,00
526,B0FFG282C9,104.08886600000001,30.661325,00
527,B0FFMDO05M,104.087647,30.665946999999996,00
528,B0FFHSGIAW,104.099559,30.703314000000002,00
